trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3631,False,"{'a': 0.9, 'e': 0.02644160106336471}",20,8,16.287922321897028,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
3632,False,"{'a': 0.9, 'e': 0.026415159462301347}",20,11,18.691846838543864,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3633,False,"{'a': 0.9, 'e': 0.026388744302839044}",30,10,38.72048788315123,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3634,False,"{'a': 0.9, 'e': 0.026362355558536207}",20,12,16.804722774187436,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3635,False,"{'a': 0.9, 'e': 0.02633599320297767}",25,14,24.556918053523194,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3636,False,"{'a': 0.9, 'e': 0.026309657209774694}",20,15,10.218785914395852,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3637,False,"{'a': 0.9, 'e': 0.02628334755256492}",25,16,15.198338785963736,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3638,False,"{'a': 0.9, 'e': 0.026257064205012354}",20,13,8.135099798035341,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
3639,False,"{'a': 0.9, 'e': 0.02623080714080734}",25,12,24.43182314756607,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3640,False,"{'a': 0.9, 'e': 0.026204576333666532}",20,9,22.322213801871335,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3641,False,"{'a': 0.9, 'e': 0.026178371757332865}",20,-13,56.397290132944455,"{0: 32, 1: 1, 2: 0, 3: 0, 4: 0}",0
3642,False,"{'a': 0.9, 'e': 0.026152193385575534}",20,13,11.958521371340602,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3643,False,"{'a': 0.9, 'e': 0.026126041192189958}",25,16,17.583070068711326,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3644,False,"{'a': 0.9, 'e': 0.026099915150997768}",20,14,11.809867579711561,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3645,False,"{'a': 0.9, 'e': 0.02607381523584677}",25,11,26.068155573430364,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3646,False,"{'a': 0.9, 'e': 0.026047741420610924}",30,20,16.939618139305686,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3647,False,"{'a': 0.9, 'e': 0.026021693679190314}",25,5,-3.6954672003716094,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
3648,False,"{'a': 0.9, 'e': 0.025995671985511122}",20,15,8.30258029258647,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3649,False,"{'a': 0.9, 'e': 0.025969676313525612}",20,12,16.232983072668993,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3650,False,"{'a': 0.9, 'e': 0.025943706637212086}",20,13,13.390179499255126,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3651,False,"{'a': 0.9, 'e': 0.025917762930574875}",25,19,11.509958649539026,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3652,False,"{'a': 0.9, 'e': 0.025891845167644298}",20,12,14.505573029752442,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3653,False,"{'a': 0.9, 'e': 0.025865953322476654}",25,13,21.966066734449296,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3654,False,"{'a': 0.9, 'e': 0.025840087369154177}",20,16,7.524826042741642,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3655,False,"{'a': 0.9, 'e': 0.025814247281785024}",25,7,36.68372693894592,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3656,False,"{'a': 0.9, 'e': 0.02578843303450324}",20,13,12.250901132425195,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3657,False,"{'a': 0.9, 'e': 0.025762644601468734}",20,14,12.230617533028965,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3658,False,"{'a': 0.9, 'e': 0.025736881956867266}",20,8,20.258261799671313,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3659,False,"{'a': 0.9, 'e': 0.0257111450749104}",30,13,29.78317663384344,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3660,False,"{'a': 0.9, 'e': 0.025685433929835487}",30,8,39.400350063464124,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3661,False,"{'a': 0.9, 'e': 0.025659748495905653}",25,15,20.658777317246933,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3662,False,"{'a': 0.9, 'e': 0.025634088747409748}",30,16,29.018198566272005,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3663,False,"{'a': 0.9, 'e': 0.02560845465866234}",20,8,24.394128515063805,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3664,False,"{'a': 0.9, 'e': 0.025582846204003674}",25,15,21.334677406109492,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3665,False,"{'a': 0.9, 'e': 0.025557263357799672}",20,12,13.678229797071062,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3666,False,"{'a': 0.9, 'e': 0.025531706094441872}",30,21,2.170518686951323,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
3667,False,"{'a': 0.9, 'e': 0.02550617438834743}",20,13,13.29811884073762,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3668,False,"{'a': 0.9, 'e': 0.02548066821395908}",25,13,28.085456878476343,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3669,False,"{'a': 0.9, 'e': 0.025455187545745123}",25,11,25.034701818064086,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3670,False,"{'a': 0.9, 'e': 0.02542973235819938}",20,5,28.26703334065906,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3671,False,"{'a': 0.9, 'e': 0.025404302625841178}",30,21,17.77418465393006,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3672,False,"{'a': 0.9, 'e': 0.025378898323215337}",25,10,18.181260828271117,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
3673,False,"{'a': 0.9, 'e': 0.025353519424892123}",25,-1,33.32970488426759,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
3674,False,"{'a': 0.9, 'e': 0.02532816590546723}",25,15,23.690399241594143,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3675,False,"{'a': 0.9, 'e': 0.025302837739561764}",25,12,29.84653012973997,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3676,False,"{'a': 0.9, 'e': 0.0252775349018222}",25,13,18.415623105667958,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3677,False,"{'a': 0.9, 'e': 0.02525225736692038}",25,7,40.24346606188383,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3678,False,"{'a': 0.9, 'e': 0.025227005109553457}",30,22,16.556777772696105,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3679,False,"{'a': 0.9, 'e': 0.025201778104443906}",35,19,32.164773443889956,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3680,False,"{'a': 0.9, 'e': 0.02517657632633946}",20,15,9.568839228314474,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3681,False,"{'a': 0.9, 'e': 0.025151399750013122}",20,11,17.716805557709556,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3682,False,"{'a': 0.9, 'e': 0.025126248350263107}",20,12,16.591748523533024,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3683,False,"{'a': 0.9, 'e': 0.025101122101912846}",20,7,27.960480438173448,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3684,False,"{'a': 0.9, 'e': 0.02507602097981093}",20,9,21.7127547759295,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3685,False,"{'a': 0.9, 'e': 0.02505094495883112}",20,7,26.09354491142794,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3686,False,"{'a': 0.9, 'e': 0.025025894013872292}",30,24,14.36526982021147,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3687,False,"{'a': 0.9, 'e': 0.025000868119858417}",30,13,35.924060398075085,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3688,False,"{'a': 0.9, 'e': 0.02497586725173856}",25,20,10.691806765869053,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3689,False,"{'a': 0.9, 'e': 0.02495089138448682}",25,10,28.744793613016846,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3690,False,"{'a': 0.9, 'e': 0.024925940493102334}",20,11,18.29569415016161,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3691,False,"{'a': 0.9, 'e': 0.024901014552609232}",20,13,14.591563726132968,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3692,False,"{'a': 0.9, 'e': 0.024876113538056622}",30,11,30.922637259962702,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3693,False,"{'a': 0.9, 'e': 0.024851237424518564}",20,16,6.214108099827132,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3694,False,"{'a': 0.9, 'e': 0.024826386187094047}",20,14,1.2378118150037518,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
3695,False,"{'a': 0.9, 'e': 0.024801559800906953}",30,17,26.36358053431353,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3696,False,"{'a': 0.9, 'e': 0.024776758241106048}",30,15,25.784267398688442,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3697,False,"{'a': 0.9, 'e': 0.024751981482864942}",20,9,19.82944830694917,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3698,False,"{'a': 0.9, 'e': 0.024727229501382075}",30,19,22.193270465683085,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3699,False,"{'a': 0.9, 'e': 0.024702502271880693}",20,10,4.587170309707684,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3700,False,"{'a': 0.9, 'e': 0.02467779976960881}",20,14,13.073704829271314,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3701,False,"{'a': 0.9, 'e': 0.024653121969839202}",25,13,12.10156452677068,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3702,False,"{'a': 0.9, 'e': 0.024628468847869366}",20,12,17.408097392773627,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3703,False,"{'a': 0.9, 'e': 0.024603840379021497}",35,21,27.01839547973956,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3704,False,"{'a': 0.9, 'e': 0.024579236538642475}",30,17,27.361893277132364,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3705,False,"{'a': 0.9, 'e': 0.024554657302103832}",20,12,18.386374078491357,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3706,False,"{'a': 0.9, 'e': 0.024530102644801727}",30,8,32.41510314561211,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
3707,False,"{'a': 0.9, 'e': 0.024505572542156927}",25,8,36.70596817635522,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3708,False,"{'a': 0.9, 'e': 0.02448106696961477}",20,16,8.429633047178433,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3709,False,"{'a': 0.9, 'e': 0.024456585902645153}",30,16,28.840581836040798,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3710,False,"{'a': 0.9, 'e': 0.024432129316742508}",25,13,24.213396993644704,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3711,False,"{'a': 0.9, 'e': 0.024407697187425765}",25,3,44.96895134637823,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3712,False,"{'a': 0.9, 'e': 0.024383289490238342}",20,4,33.30067067748327,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3713,False,"{'a': 0.9, 'e': 0.024358906200748102}",20,14,9.045524346046063,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3714,False,"{'a': 0.9, 'e': 0.024334547294547353}",25,13,21.945953396164064,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3715,False,"{'a': 0.9, 'e': 0.024310212747252806}",25,13,22.89913402294917,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3716,False,"{'a': 0.9, 'e': 0.024285902534505553}",20,16,7.533022158496162,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3717,False,"{'a': 0.9, 'e': 0.024261616631971048}",20,11,16.536765445007024,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3718,False,"{'a': 0.9, 'e': 0.024237355015339076}",20,13,13.801167483619237,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3719,False,"{'a': 0.9, 'e': 0.02421311766032374}",20,6,15.471496026150774,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
3720,False,"{'a': 0.9, 'e': 0.024188904542663415}",20,14,12.5115925348402,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3721,False,"{'a': 0.9, 'e': 0.02416471563812075}",30,15,31.421485923849488,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3722,False,"{'a': 0.9, 'e': 0.02414055092248263}",25,5,37.395157613142615,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3723,False,"{'a': 0.9, 'e': 0.02411641037156015}",25,17,16.763055118303043,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3724,False,"{'a': 0.9, 'e': 0.024092293961188588}",20,12,17.145993933119307,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3725,False,"{'a': 0.9, 'e': 0.0240682016672274}",30,11,29.485371457838816,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
3726,False,"{'a': 0.9, 'e': 0.024044133465560173}",30,14,29.99847872290389,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3727,False,"{'a': 0.9, 'e': 0.02402008933209461}",20,9,-18.581181832100302,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
3728,False,"{'a': 0.9, 'e': 0.023996069242762517}",20,8,24.93569223138111,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3729,False,"{'a': 0.9, 'e': 0.023972073173519754}",25,20,11.939506173825503,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3730,False,"{'a': 0.9, 'e': 0.023948101100346234}",25,12,22.088371628651455,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3731,False,"{'a': 0.9, 'e': 0.023924152999245888}",20,9,21.757056452223495,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3732,False,"{'a': 0.9, 'e': 0.02390022884624664}",20,11,19.042449788109415,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3733,False,"{'a': 0.9, 'e': 0.023876328617400393}",30,17,23.433657672849993,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3734,False,"{'a': 0.9, 'e': 0.023852452288782994}",20,15,2.5559914022946986,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
3735,False,"{'a': 0.9, 'e': 0.023828599836494213}",30,13,33.57439578311516,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3736,False,"{'a': 0.9, 'e': 0.023804771236657717}",25,15,19.552459321566488,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3737,False,"{'a': 0.9, 'e': 0.02378096646542106}",25,14,20.057599823115403,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3738,False,"{'a': 0.9, 'e': 0.023757185498955637}",20,14,11.59646449015813,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3739,False,"{'a': 0.9, 'e': 0.02373342831345668}",30,7,45.964612952971905,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3740,False,"{'a': 0.9, 'e': 0.023709694885143226}",30,16,29.002117073975544,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3741,False,"{'a': 0.9, 'e': 0.023685985190258083}",20,6,26.87591711032518,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3742,False,"{'a': 0.9, 'e': 0.023662299205067825}",20,8,26.700671829855356,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3743,False,"{'a': 0.9, 'e': 0.023638636905862757}",25,9,30.287331089707507,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3744,False,"{'a': 0.9, 'e': 0.023614998268956893}",20,11,17.295123121875015,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3745,False,"{'a': 0.9, 'e': 0.023591383270687938}",20,11,18.775451121091116,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3746,False,"{'a': 0.9, 'e': 0.02356779188741725}",30,10,36.54541522193687,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3747,False,"{'a': 0.9, 'e': 0.023544224095529833}",30,12,34.828818403351846,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3748,False,"{'a': 0.9, 'e': 0.023520679871434302}",30,19,22.462619328962678,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3749,False,"{'a': 0.9, 'e': 0.023497159191562866}",30,13,36.76181057543664,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3750,False,"{'a': 0.9, 'e': 0.023473662032371306}",20,14,14.47388481061308,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3751,False,"{'a': 0.9, 'e': 0.023450188370338933}",20,16,8.26969121683269,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3752,False,"{'a': 0.9, 'e': 0.023426738181968595}",25,18,14.533576591274464,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3753,False,"{'a': 0.9, 'e': 0.023403311443786625}",30,17,26.06746513301814,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3754,False,"{'a': 0.9, 'e': 0.02337990813234284}",20,8,18.44141193995336,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
3755,False,"{'a': 0.9, 'e': 0.023356528224210495}",20,16,7.42689013453764,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3756,False,"{'a': 0.9, 'e': 0.023333171695986286}",25,17,16.23514856549791,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3757,False,"{'a': 0.9, 'e': 0.023309838524290298}",25,15,21.619978774109516,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3758,False,"{'a': 0.9, 'e': 0.02328652868576601}",20,14,11.7653772835931,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3759,False,"{'a': 0.9, 'e': 0.023263242157080245}",25,2,48.63831265399171,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3760,False,"{'a': 0.9, 'e': 0.023239978914923163}",20,10,16.118907351098116,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3761,False,"{'a': 0.9, 'e': 0.02321673893600824}",20,9,22.520189108442292,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3762,False,"{'a': 0.9, 'e': 0.02319352219707223}",25,15,12.611602639795349,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3763,False,"{'a': 0.9, 'e': 0.02317032867487516}",20,7,26.131772816433042,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3764,False,"{'a': 0.9, 'e': 0.023147158346200285}",30,13,26.68063709148778,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3765,False,"{'a': 0.9, 'e': 0.023124011187854083}",20,16,10.338111271317558,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3766,False,"{'a': 0.9, 'e': 0.02310088717666623}",20,13,13.750818565531544,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3767,False,"{'a': 0.9, 'e': 0.023077786289489564}",20,6,26.559842662105165,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3768,False,"{'a': 0.9, 'e': 0.023054708503200076}",20,11,18.25695678005757,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3769,False,"{'a': 0.9, 'e': 0.023031653794696873}",25,18,12.922937016804708,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3770,False,"{'a': 0.9, 'e': 0.023008622140902178}",20,12,13.74219557470946,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3771,False,"{'a': 0.9, 'e': 0.022985613518761275}",30,16,27.890140619064677,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3772,False,"{'a': 0.9, 'e': 0.022962627905242512}",25,14,19.548347025401142,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3773,False,"{'a': 0.9, 'e': 0.022939665277337273}",20,16,5.937559874552425,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3774,False,"{'a': 0.9, 'e': 0.022916725612059933}",30,16,28.375884616836203,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3775,False,"{'a': 0.9, 'e': 0.022893808886447875}",30,24,13.480733781458152,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3776,False,"{'a': 0.9, 'e': 0.022870915077561425}",30,20,18.80029170838057,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3777,False,"{'a': 0.9, 'e': 0.022848044162483865}",30,10,39.41961790634,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3778,False,"{'a': 0.9, 'e': 0.02282519611832138}",20,6,32.1381375328721,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3779,False,"{'a': 0.9, 'e': 0.02280237092220306}",30,16,29.191348207376635,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3780,False,"{'a': 0.9, 'e': 0.022779568551280854}",25,16,5.507640375043126,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
3781,False,"{'a': 0.9, 'e': 0.022756788982729575}",25,2,40.83406635683098,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
3782,False,"{'a': 0.9, 'e': 0.022734032193746846}",30,11,21.792844399098062,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
3783,False,"{'a': 0.9, 'e': 0.0227112981615531}",30,15,28.891688573619245,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3784,False,"{'a': 0.9, 'e': 0.022688586863391546}",25,11,26.791252494327292,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3785,False,"{'a': 0.9, 'e': 0.022665898276528155}",20,2,11.170986269536904,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
3786,False,"{'a': 0.9, 'e': 0.022643232378251627}",20,9,-23.96605171000736,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
3787,False,"{'a': 0.9, 'e': 0.022620589145873376}",20,3,30.37448540374786,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3788,False,"{'a': 0.9, 'e': 0.0225979685567275}",20,8,23.894865271679745,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3789,False,"{'a': 0.9, 'e': 0.022575370588170773}",25,11,26.106652009272242,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3790,False,"{'a': 0.9, 'e': 0.0225527952175826}",20,9,19.071446563470925,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3791,False,"{'a': 0.9, 'e': 0.02253024242236502}",20,5,15.430847938236564,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
3792,False,"{'a': 0.9, 'e': 0.022507712179942654}",20,16,5.981742364520452,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3793,False,"{'a': 0.9, 'e': 0.022485204467762712}",30,16,27.990097676684055,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3794,False,"{'a': 0.9, 'e': 0.02246271926329495}",25,18,12.236032052052032,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3795,False,"{'a': 0.9, 'e': 0.022440256544031655}",25,13,22.318144048608236,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3796,False,"{'a': 0.9, 'e': 0.022417816287487624}",20,16,8.737986779346638,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3797,False,"{'a': 0.9, 'e': 0.022395398471200135}",20,8,3.8331592405801596,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
3798,False,"{'a': 0.9, 'e': 0.022373003072728936}",20,12,14.700683694443502,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3799,False,"{'a': 0.9, 'e': 0.022350630069656208}",30,17,20.752280693705366,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
3800,False,"{'a': 0.9, 'e': 0.02232827943958655}",20,14,12.936070030083567,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3801,False,"{'a': 0.9, 'e': 0.022305951160146963}",30,18,22.861215834373052,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3802,False,"{'a': 0.9, 'e': 0.022283645208986815}",30,17,29.044706324552884,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3803,False,"{'a': 0.9, 'e': 0.02226136156377783}",25,18,16.630532274816726,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3804,False,"{'a': 0.9, 'e': 0.022239100202214052}",30,20,20.339432718882748,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3805,False,"{'a': 0.9, 'e': 0.022216861102011837}",30,21,21.396757643978773,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3806,False,"{'a': 0.9, 'e': 0.022194644240909826}",30,20,21.622689424132645,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3807,False,"{'a': 0.9, 'e': 0.022172449596668916}",25,16,17.039100597379658,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3808,False,"{'a': 0.9, 'e': 0.022150277147072246}",30,20,20.792167527312866,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3809,False,"{'a': 0.9, 'e': 0.022128126869925175}",20,13,15.40629037194027,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3810,False,"{'a': 0.9, 'e': 0.02210599874305525}",30,12,31.071927793686495,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3811,False,"{'a': 0.9, 'e': 0.022083892744312193}",20,12,16.636823197521718,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3812,False,"{'a': 0.9, 'e': 0.02206180885156788}",25,14,21.03356035393598,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3813,False,"{'a': 0.9, 'e': 0.022039747042716315}",25,18,11.917289623969786,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
